Equipment #,Equipment Type,Tool #,EquipToolID,Tool Specifics,Item #,EquipToolItemID,Item Info,Toolbox Type,JobID,ToolBoxID,ToolBoxJobID,ToolRoomName,EmployeeID,ToolRoomID,Condition,CertificationID,CertificationID2,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),663,4002000663,3/16-Inch (3-Inch Shank) Screwdriver,Electricians,2,800,802,EmployeeHeld,59,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),664,4002000664,3/16-Inch (3-Inch Shank) Screwdriver,Plumbers,5,800,805,EmployeeHeld,102,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),665,4002000665,3/16-Inch (3-Inch Shank) Screwdriver,HVAC and Air conditioning,10,800,810,EmployeeHeld,152,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),666,4002000666,3/16-Inch (3-Inch Shank) Screwdriver,Fire Systems,11,800,811,EmployeeHeld,9,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),667,4002000667,3/16-Inch (3-Inch Shank) Screwdriver,Alarm Systems,12,800,812,EmployeeHeld,50,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),668,4002000668,3/16-Inch (3-Inch Shank) Screwdriver,Elevator,16,800,816,EmployeeHeld,29,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),669,4002000669,3/16-Inch (3-Inch Shank) Screwdriver,Electricians,2,900,902,EmployeeHeld,60,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),670,4002000670,3/16-Inch (3-Inch Shank) Screwdriver,Plumbers,5,900,905,EmployeeHeld,300,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),671,4002000671,3/16-Inch (3-Inch Shank) Screwdriver,HVAC and Air conditioning,10,900,910,EmployeeHeld,272,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),672,4002000672,3/16-Inch (3-Inch Shank) Screwdriver,Fire Systems,11,900,911,EmployeeHeld,122,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),673,4002000673,3/16-Inch (3-Inch Shank) Screwdriver,Alarm Systems,12,900,912,EmployeeHeld,161,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),674,4002000674,3/16-Inch (3-Inch Shank) Screwdriver,Elevator,16,900,916,EmployeeHeld,182,3,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),675,4002000675,3/16-Inch (3-Inch Shank) Screwdriver,Electricians,2,1000,1002,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),676,4002000676,3/16-Inch (3-Inch Shank) Screwdriver,Plumbers,5,1000,1005,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),677,4002000677,3/16-Inch (3-Inch Shank) Screwdriver,HVAC and Air conditioning,10,1000,1010,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),678,4002000678,3/16-Inch (3-Inch Shank) Screwdriver,Fire Systems,11,1000,1011,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),679,4002000679,3/16-Inch (3-Inch Shank) Screwdriver,Alarm Systems,12,1000,1012,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,2000000,4002000000,FlatTip 3/16-Inch (3-Inch Shank),680,4002000680,3/16-Inch (3-Inch Shank) Screwdriver,Elevator,16,1000,1016,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),681,4003000681,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,100,102,EmployeeHeld,25,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),682,4003000682,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,100,105,EmployeeHeld,96,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),683,4003000683,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,100,110,EmployeeHeld,88,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),684,4003000684,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,100,111,EmployeeHeld,43,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),685,4003000685,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,100,112,EmployeeHeld,3,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),686,4003000686,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,100,116,EmployeeHeld,74,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),687,4003000687,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,Null,Null,Main,,1,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),688,4003000688,3/16-Inch (6-Inch Shank) Screwdriver,Painters,3,Null,Null,Main,,1,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),689,4003000689,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,200,202,EmployeeHeld,108,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),690,4003000690,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,200,205,EmployeeHeld,136,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),691,4003000691,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,200,210,EmployeeHeld,95,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),692,4003000692,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,200,211,EmployeeHeld,85,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),693,4003000693,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,200,212,EmployeeHeld,46,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),694,4003000694,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,200,216,EmployeeHeld,167,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),695,4003000695,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,300,302,EmployeeHeld,166,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),696,4003000696,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,300,305,EmployeeHeld,148,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),697,4003000697,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,300,310,EmployeeHeld,125,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),698,4003000698,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,300,311,EmployeeHeld,175,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),699,4003000699,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,300,312,EmployeeHeld,145,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),700,4003000700,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,300,316,EmployeeHeld,204,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),701,4003000701,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,400,402,EmployeeHeld,178,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),702,4003000702,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,400,405,EmployeeHeld,203,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),703,4003000703,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,400,410,EmployeeHeld,185,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),704,4003000704,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,400,411,EmployeeHeld,202,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),705,4003000705,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,400,412,EmployeeHeld,212,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),706,4003000706,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,400,416,EmployeeHeld,278,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),707,4003000707,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,500,502,EmployeeHeld,213,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),708,4003000708,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,500,505,EmployeeHeld,235,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),709,4003000709,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,500,510,EmployeeHeld,214,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),710,4003000710,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,500,511,EmployeeHeld,234,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),711,4003000711,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,500,512,EmployeeHeld,249,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),712,4003000712,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,500,516,EmployeeHeld,282,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),713,4003000713,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,600,602,EmployeeHeld,17,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),714,4003000714,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,600,605,EmployeeHeld,89,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),715,4003000715,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,600,610,EmployeeHeld,100,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),716,4003000716,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,600,611,EmployeeHeld,57,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),717,4003000717,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,600,612,EmployeeHeld,37,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),718,4003000718,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,600,616,EmployeeHeld,110,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),719,4003000719,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,700,702,EmployeeHeld,252,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),720,4003000720,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,700,705,EmployeeHeld,209,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),721,4003000721,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,700,710,EmployeeHeld,294,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),722,4003000722,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,700,711,EmployeeHeld,120,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),723,4003000723,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,700,712,EmployeeHeld,150,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),724,4003000724,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,700,716,EmployeeHeld,130,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),725,4003000725,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,800,802,EmployeeHeld,59,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),726,4003000726,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,800,805,EmployeeHeld,102,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),727,4003000727,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,800,810,EmployeeHeld,152,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),728,4003000728,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,800,811,EmployeeHeld,9,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),729,4003000729,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,800,812,EmployeeHeld,50,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),730,4003000730,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,800,816,EmployeeHeld,29,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),731,4003000731,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,900,902,EmployeeHeld,60,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),732,4003000732,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,900,905,EmployeeHeld,300,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),733,4003000733,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,900,910,EmployeeHeld,272,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),734,4003000734,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,900,911,EmployeeHeld,122,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),735,4003000735,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,900,912,EmployeeHeld,161,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),736,4003000736,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,900,916,EmployeeHeld,182,3,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),737,4003000737,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,1000,1002,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),738,4003000738,3/16-Inch (6-Inch Shank) Screwdriver,Plumbers,5,1000,1005,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),739,4003000739,3/16-Inch (6-Inch Shank) Screwdriver,HVAC and Air conditioning,10,1000,1010,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),740,4003000740,3/16-Inch (6-Inch Shank) Screwdriver,Fire Systems,11,1000,1011,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),741,4003000741,3/16-Inch (6-Inch Shank) Screwdriver,Alarm Systems,12,1000,1012,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),742,4003000742,3/16-Inch (6-Inch Shank) Screwdriver,Elevator,16,1000,1016,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),743,4003000743,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,Null,Null,Main,,1,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),744,4003000744,3/16-Inch (6-Inch Shank) Screwdriver,Painters,3,Null,Null,Main,,1,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),745,4003000745,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,Null,Null,Main,,1,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),746,4003000746,3/16-Inch (6-Inch Shank) Screwdriver,Painters,3,Null,Null,Main,,1,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),747,4003000747,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,Null,Null,Main,,1,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),748,4003000748,3/16-Inch (6-Inch Shank) Screwdriver,Painters,3,Null,Null,Main,,1,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),749,4003000749,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,Null,Null,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),750,4003000750,3/16-Inch (6-Inch Shank) Screwdriver,Painters,3,Null,Null,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),751,4003000751,3/16-Inch (6-Inch Shank) Screwdriver,Electricians,2,Null,Null,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,3000000,4003000000,FlatTip 3/16-Inch (6-Inch Shank),752,4003000752,3/16-Inch (6-Inch Shank) Screwdriver,Painters,3,Null,Null,Quick,,2,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,753,4004000753,1/4- Inch Keystone Tip Screwdriver,Electricians,2,100,102,EmployeeHeld,25,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,754,4004000754,1/4- Inch Keystone Tip Screwdriver,Plumbers,5,100,105,EmployeeHeld,96,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,755,4004000755,1/4- Inch Keystone Tip Screwdriver,HVAC and Air conditioning,10,100,110,EmployeeHeld,88,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,756,4004000756,1/4- Inch Keystone Tip Screwdriver,Fire Systems,11,100,111,EmployeeHeld,43,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,757,4004000757,1/4- Inch Keystone Tip Screwdriver,Alarm Systems,12,100,112,EmployeeHeld,3,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,758,4004000758,1/4- Inch Keystone Tip Screwdriver,Elevator,16,100,116,EmployeeHeld,74,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,759,4004000759,1/4- Inch Keystone Tip Screwdriver,Electricians,2,200,202,EmployeeHeld,108,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,760,4004000760,1/4- Inch Keystone Tip Screwdriver,Plumbers,5,200,205,EmployeeHeld,136,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,761,4004000761,1/4- Inch Keystone Tip Screwdriver,HVAC and Air conditioning,10,200,210,EmployeeHeld,95,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,762,4004000762,1/4- Inch Keystone Tip Screwdriver,Fire Systems,11,200,211,EmployeeHeld,85,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,763,4004000763,1/4- Inch Keystone Tip Screwdriver,Alarm Systems,12,200,212,EmployeeHeld,46,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,764,4004000764,1/4- Inch Keystone Tip Screwdriver,Elevator,16,200,216,EmployeeHeld,167,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,765,4004000765,1/4- Inch Keystone Tip Screwdriver,Electricians,2,300,302,EmployeeHeld,166,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,766,4004000766,1/4- Inch Keystone Tip Screwdriver,Plumbers,5,300,305,EmployeeHeld,148,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,767,4004000767,1/4- Inch Keystone Tip Screwdriver,HVAC and Air conditioning,10,300,310,EmployeeHeld,125,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,768,4004000768,1/4- Inch Keystone Tip Screwdriver,Fire Systems,11,300,311,EmployeeHeld,175,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,769,4004000769,1/4- Inch Keystone Tip Screwdriver,Alarm Systems,12,300,312,EmployeeHeld,145,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,770,4004000770,1/4- Inch Keystone Tip Screwdriver,Elevator,16,300,316,EmployeeHeld,204,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,771,4004000771,1/4- Inch Keystone Tip Screwdriver,Electricians,2,400,402,EmployeeHeld,178,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,772,4004000772,1/4- Inch Keystone Tip Screwdriver,Plumbers,5,400,405,EmployeeHeld,203,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,773,4004000773,1/4- Inch Keystone Tip Screwdriver,HVAC and Air conditioning,10,400,410,EmployeeHeld,185,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,774,4004000774,1/4- Inch Keystone Tip Screwdriver,Fire Systems,11,400,411,EmployeeHeld,202,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,775,4004000775,1/4- Inch Keystone Tip Screwdriver,Alarm Systems,12,400,412,EmployeeHeld,212,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,776,4004000776,1/4- Inch Keystone Tip Screwdriver,Elevator,16,400,416,EmployeeHeld,278,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,777,4004000777,1/4- Inch Keystone Tip Screwdriver,Electricians,2,500,502,EmployeeHeld,213,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,778,4004000778,1/4- Inch Keystone Tip Screwdriver,Plumbers,5,500,505,EmployeeHeld,235,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,779,4004000779,1/4- Inch Keystone Tip Screwdriver,HVAC and Air conditioning,10,500,510,EmployeeHeld,214,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,780,4004000780,1/4- Inch Keystone Tip Screwdriver,Fire Systems,11,500,511,EmployeeHeld,234,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,781,4004000781,1/4- Inch Keystone Tip Screwdriver,Alarm Systems,12,500,512,EmployeeHeld,249,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,782,4004000782,1/4- Inch Keystone Tip Screwdriver,Elevator,16,500,516,EmployeeHeld,282,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,783,4004000783,1/4- Inch Keystone Tip Screwdriver,Electricians,2,600,602,EmployeeHeld,17,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,784,4004000784,1/4- Inch Keystone Tip Screwdriver,Plumbers,5,600,605,EmployeeHeld,89,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,785,4004000785,1/4- Inch Keystone Tip Screwdriver,HVAC and Air conditioning,10,600,610,EmployeeHeld,100,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,786,4004000786,1/4- Inch Keystone Tip Screwdriver,Fire Systems,11,600,611,EmployeeHeld,57,3,Good,0,0,,,,,,,
4000000000,Screwdriver,4000000,4004000000,KeyStone 1/4 Inch,787,4004000787,1/4- Inch Keystone Tip Screwdriver,Alarm Systems,12,600,612,EmployeeHeld,37,3,Good,0,0,,,,,,,
